#{"t_start": 1751997495.6146967, "env_id": "None"}
r,l,t
-32.47,30,849.627298
35.543726,30,849.74892
39.0,23,849.869632
32.016556,37,850.054224
38.18107,28,850.197929
32.685393,32,850.348006
32.850575,30,850.483213
41.133829,20,850.574855
38.802281,18,850.656785
38.682119,29,850.792419
41.572034,30,850.932357
-36.0,34,851.688916
35.9,32,851.814209
-32.25,20,851.903261
-32.88,31,852.046094
-32.65,26,852.160352
35.377049,30,852.295882
32.353383,27,852.412195
-36.0,36,852.570141
37.660401,28,852.692115
37.635944,36,852.855319
-35.16,31,852.996951
-32.47,30,853.128687
32.666667,36,853.297915
32.428571,38,853.469793
41.450704,26,853.581918
35.527076,40,853.759974
42.0,30,853.892678
32.537255,36,854.047033
-35.19,28,854.170948
-32.93,33,854.308469
-35.34,28,854.431874
-41.47,17,854.507139
-41.19,20,854.594835
40.7914,20,854.683846
32.942748,44,854.887769
35.631757,30,855.010936
33.0,38,855.187174
32.88755,34,855.339692
38.124528,34,855.494908
-33.0,29,855.608347
36.0,24,855.713755
-32.19,33,855.865488
-35.47,34,856.022717
35.619772,30,856.152763
36.0,21,856.246206
35.628806,31,856.381538
35.141343,39,856.551923
-35.76,31,856.689139
-34.26,34,856.834113
32.862069,28,856.95664
-35.1,35,857.111902
36.0,28,857.23553
32.897436,31,857.374854
38.118763,28,857.495411
32.674242,33,857.648619
35.35426,36,857.817911
39.864679,80,858.212368
-38.11,21,858.307796
38.651852,28,858.433135
-30.0,26,858.546386
-32.54,37,858.708138
-32.89,38,858.877519
-35.2,29,859.007242
-33.0,59,859.272313
35.902439,26,859.385681
32.900415,26,859.500784
32.686207,31,859.629392
32.731861,27,859.747553
-32.23,26,859.855541
-35.44,28,859.978821
42.0,21,860.074349
32.774436,33,860.221343
36.0,25,860.337906
-35.16,30,860.478586
32.214744,54,860.728932
33.0,37,861.535834
32.264605,33,861.698983
-33.0,32,861.853442
-32.15,26,861.995081
41.119863,23,862.122582
38.727564,22,862.228879
44.405204,23,862.349816
-32.43,32,862.532954
38.364312,27,862.655296
38.122112,31,862.800417
-32.17,32,862.941655
-38.12,22,863.03437
42.0,23,863.146184
41.716561,26,863.265962
38.049261,47,863.493098
-33.0,33,863.65647
41.09465,22,863.751437
36.0,30,863.88657
44.279412,36,864.069387
35.311953,30,864.207856
-33.0,44,864.405438
-32.31,28,864.543647
35.202492,34,864.713784
-32.66,27,864.83831
35.815166,48,865.076012
35.479452,50,865.339652
41.205882,30,865.478524
32.432258,34,865.63641
35.605839,25,865.75078
-32.38,39,865.912323
38.776471,25,866.030142
35.327068,54,866.305485
39.0,26,866.437504
35.902439,27,866.562224
32.071429,29,866.694225
35.019305,30,866.837816
38.313253,21,866.933455
35.90625,38,867.106745
32.158076,56,867.372129
38.276423,22,867.47671
41.092025,28,867.608041
39.0,23,867.714404
35.201581,27,867.831401
40.856315,26,867.935194
-32.79,33,868.086251
41.362245,22,868.190749
43.779622,27,868.319713
35.7,26,868.43776
44.364865,16,868.514637
35.721854,24,868.62716
32.2375,27,868.747414
41.315789,30,868.874839
-32.02,27,868.996681
38.571956,27,869.124883
33.0,29,869.254382
35.241877,38,869.433476
35.274823,29,869.565665
-32.19,32,869.723838
34.787135,52,869.967179
44.142373,24,870.081692
-38.17,24,870.197829
35.617761,23,870.308415
35.184653,30,870.449043
-32.2,29,870.586314
41.461279,24,870.69992
38.916667,26,870.823644
35.004182,34,870.985957
-35.1,24,871.709649
41.167286,27,871.785091
-32.71,30,871.918911
36.0,29,872.043502
38.55373,67,872.365125
-30.0,29,872.496619
-32.03,38,872.673556
41.507407,24,872.782889
39.0,21,872.874566
-32.03,35,873.035725
35.771218,26,873.153891
-32.23,35,873.308521
-35.38,31,873.453336
36.0,25,873.56324
32.691057,30,873.696609
36.0,31,873.8418
38.649057,30,873.976629
36.0,38,874.143161
35.715625,40,874.327422
-42.0,15,874.397114
44.39759,25,874.511971
38.196154,27,874.635247
39.0,27,874.754668
38.361446,21,874.84251
-35.48,27,874.959147
41.938272,66,875.255012
38.467811,52,875.491967
45.0,33,875.648233
-32.4,41,875.832892
32.772727,23,875.941553
-41.97,15,876.011768
-36.0,32,876.149606
35.363636,26,876.269243
38.152174,25,876.38591
35.626703,27,876.5071
37.384718,28,876.636997
32.53125,23,876.741378
32.7411,54,876.975118
38.357683,25,877.090318
-47.43,26,877.215298
32.525641,28,877.345186
41.02349,41,877.558446
-32.91,39,877.737926
-36.0,23,877.847614
38.190231,27,877.970541
-36.0,41,878.18232
32.414716,34,878.359599
-32.67,32,878.529113
42.0,17,878.617656
32.633333,38,884.595453
36.0,34,884.760522
38.15906,50,885.002195
35.854839,31,885.153535
32.498413,25,885.268386
38.866197,26,885.395104
38.097561,29,885.533655
32.902527,29,885.673073
-32.39,32,885.820527
35.482143,26,885.943721
41.912698,76,886.296436
32.306397,26,886.410625
33.0,32,886.553285
-32.5,31,886.69803
-38.13,30,886.841847
32.278195,42,887.652166
37.314141,22,887.737559
32.486381,32,887.878573
41.579861,22,887.985899
38.175373,26,888.109444
33.0,26,888.23783
-38.22,24,888.359792
-35.21,22,888.458973
35.748276,24,888.569912
-32.3,39,888.741572
38.597222,36,888.909873
35.250804,24,889.023399
38.710448,41,889.215846
-32.41,28,889.344701
38.803448,61,889.627699
36.0,20,889.723364
39.0,28,889.85369
35.75463,46,890.060778
35.609272,59,890.337032
35.901639,30,890.468154
-35.02,30,890.606269
-32.09,35,890.757447
33.0,26,890.874028
32.238095,34,891.032315
-32.73,29,891.155053
-33.0,30,891.282525
38.764479,22,891.376561
38.513514,25,891.488065
35.004255,55,891.732615
-33.0,24,891.838677
-33.0,30,891.97191
-35.73,26,892.088449
35.434457,27,892.204425
35.956364,38,892.376509
32.197719,32,892.517103
-32.54,34,892.671858
32.848797,34,892.825477
35.543726,33,892.972437
35.382353,27,893.096594
39.0,45,893.304287
-32.91,30,893.443587
-35.17,32,893.589237
38.774439,23,893.694978
35.416667,27,893.824568
36.0,58,894.056935
38.207789,45,894.268836
35.430962,26,894.38656
-38.25,24,894.490978
-36.0,28,894.621212
32.386207,33,894.777292
38.791165,32,894.925542
38.528169,25,895.040038
-33.0,27,895.159631
36.0,22,895.262699
-32.42,30,895.404533
-32.39,33,895.55857
-32.03,30,895.739526
39.0,23,895.840478
35.177956,31,895.980252
-36.0,30,896.139301
45.0,14,896.210127
36.0,20,896.308578
32.551084,30,896.447826
35.1,37,896.590086
-32.28,29,896.751983
32.172932,27,896.869205
35.283333,29,897.667721
-32.6,30,897.760412
35.223938,25,897.865918
39.0,23,897.97462
-35.32,32,898.121922
35.481132,30,898.26442
41.276265,25,898.378769
39.0,26,898.502256
35.479705,43,898.687636
33.0,36,898.858464
45.0,26,898.99988
32.60241,39,899.185269
39.0,22,899.286564
32.531056,37,899.456802
-35.44,31,899.603787
-32.75,24,899.715732
35.413146,21,899.817949
32.204969,41,900.013054
35.637736,31,900.152964
40.722074,26,900.27213
38.569231,26,900.396013
33.0,41,900.57477
44.108434,18,900.656067
-32.73,30,900.792987
32.259574,31,900.933894
-32.24,31,901.076733
32.818493,24,901.188865
39.0,22,901.293482
-35.41,23,901.401601
-32.37,37,901.572439
41.3125,22,901.677264
-30.0,35,901.835028
35.980159,25,901.947327
-32.73,31,902.085602
37.975118,23,902.19004
35.384615,36,902.358852
35.582677,26,902.475584
35.053846,25,902.586933
38.338028,27,902.707596
-38.56,27,902.830903
35.378182,22,902.928095
35.528571,30,903.073582
36.0,32,903.218515
35.190141,32,903.365962
35.403361,34,903.527662
37.343338,33,903.697476
36.0,23,903.815456
38.488285,23,903.927667
35.902878,25,904.047842
-38.67,25,904.167686
-35.52,28,904.299763
33.0,29,904.427739
32.674699,31,904.572195
40.305582,24,904.683255
44.574603,20,904.775018
38.54065,38,904.956769
32.853659,33,905.096402
35.550336,32,905.238759
32.290816,23,905.340955
-33.0,29,905.465521
35.709677,26,905.587055
44.059859,28,905.716642
-32.2,28,905.850165
32.197719,30,905.985744
38.868902,37,906.170056
32.613971,28,906.308277
39.0,29,906.457982
-41.1,22,906.568844
38.98155,21,906.66675
36.0,25,906.785309
38.52069,24,906.897188
47.114391,19,906.991648
38.619403,21,907.087449
-33.0,26,907.815265
32.526087,29,907.94079
38.604743,31,908.100081
-33.0,30,908.2461
-32.61,28,908.406903
35.285199,25,908.532371
38.225191,30,908.680077
32.192878,30,908.838095
-38.5,24,908.933883
38.275304,22,909.052697
35.278146,41,909.255261
-30.0,32,909.407959
33.0,33,909.583892
38.044444,29,909.704924
-35.04,26,909.827266
34.865515,26,909.959004
35.902098,34,910.121919
44.627376,25,910.239027
41.02439,27,910.365122
35.195946,29,910.501506
36.0,21,910.601701
32.493617,36,910.759048
-35.04,25,910.868994
-32.5,29,910.985902
38.278626,26,911.109307
33.0,25,911.227294
35.876984,25,911.360276
-32.21,32,911.524358
-36.0,28,911.679836
36.0,37,911.852511
33.0,28,911.99136
-36.0,23,912.093848
-35.87,38,912.275073
35.604651,26,912.39123
-32.41,30,912.521091
35.389831,26,912.640105
-32.52,36,912.80055
41.761589,21,912.890896
-33.0,30,913.01564
33.0,21,913.100252
33.0,26,913.217995
32.765873,25,913.3566
32.237354,28,913.498414
38.708609,36,913.69595
-38.3,21,913.804993
38.406375,25,913.925556
38.42807,65,914.241477
40.309201,26,914.374667
38.448598,23,914.485556
38.051787,24,914.601399
38.936508,27,914.73322
-38.65,25,914.851546
35.308743,34,915.020172
33.0,31,915.148923
36.0,33,915.329862
-32.07,35,915.512325
43.032736,20,915.614178
-33.0,33,915.767944
41.396104,21,915.865313
36.0,25,915.976392
33.0,26,916.09276
35.217419,32,916.23935
-32.23,25,916.352897
38.547619,30,916.490326
32.860902,31,916.623681
-32.9,32,916.766814
-33.0,29,916.901403
43.836649,24,917.013236
36.0,34,917.175368
36.0,31,917.327745
38.322115,26,917.448728
32.344214,32,918.210873
38.669903,23,918.315146
35.458333,30,918.460231
39.0,21,918.587035
38.652174,25,918.712093
38.208571,28,918.849452
35.726351,27,918.973248
-41.44,32,919.142577
41.275194,25,919.259682
-32.47,35,919.420589
32.632812,31,919.582811
-30.0,83,920.030942
35.594059,33,920.190405
36.0,25,920.321543
-32.71,33,920.475517
33.0,26,920.5972
37.872405,32,920.752766
-35.45,35,920.919192
-35.22,36,921.086242
-32.53,48,921.301703
38.403636,26,921.425534
35.640625,31,921.575686
35.050709,32,921.72404
-35.85,30,921.861248
-35.39,41,922.056715
44.111111,26,922.190179
35.795699,27,922.316632
36.0,21,922.413641
-32.15,30,922.549283
-35.27,24,922.657876
41.9,29,922.800996
34.436923,32,922.947698
37.404577,40,923.133106
38.485915,28,923.263942
-32.42,31,923.402618
35.617747,28,923.540019
32.546961,37,923.718182
39.0,23,923.828115
35.493976,32,923.975261
38.503676,23,924.080349
32.337037,30,924.218393
44.040486,27,924.356793
38.188742,23,924.470585
35.434148,29,924.605111
-32.1,33,924.760161
-32.12,29,924.895089
33.0,33,925.04642
36.0,27,925.176742
38.736111,26,925.29961
40.866775,25,925.403569
41.29661,49,925.618085
38.264706,23,925.724884
32.361564,27,925.849769
38.410909,22,925.951897
32.180516,47,926.176161
-32.53,35,926.339543
33.0,37,926.518382
36.0,22,926.624197
35.400943,22,926.724279
37.503729,25,926.84287
35.659375,32,926.9893
-36.0,28,927.118295
-32.4,30,927.25114
38.727586,29,927.390674
35.258824,25,927.497793
38.445693,19,927.588412
32.068085,38,927.763355
35.333333,31,928.500106
-32.85,34,928.647441
38.766355,21,928.745068
-35.34,22,928.847953
41.534884,23,928.95248
-32.66,41,929.145247
38.342105,23,929.254727
38.577206,22,929.361533
38.205047,25,929.477305
40.96214,38,929.653811
42.0,26,929.779069
32.688742,27,929.904689
-35.04,29,930.045583
35.475983,24,930.149613
-36.0,33,930.303571
32.230453,26,930.420135
38.665574,23,930.528092
-32.84,25,930.638658
-38.5,31,930.786842
41.12069,25,930.917756
35.491111,27,931.030318
41.430769,37,931.197348
-33.0,26,931.317209
-41.75,18,931.401327
39.0,27,931.524646
38.871875,22,931.622853
-38.35,19,931.712038
-32.71,30,931.850846
-35.6,27,931.979921
32.436364,37,932.145473
35.510345,24,932.255942
-35.76,29,932.385234
38.625,24,932.495001
32.527508,26,932.612373
32.47561,37,932.786743
38.67234,27,932.919509
41.038732,35,933.086541
36.0,29,933.220226
35.629167,26,933.338453
35.411538,29,933.469759
44.019317,28,933.604963
-33.0,76,933.926977
35.35,30,934.06634
35.757042,26,934.186806
41.471573,24,934.316422
32.710037,30,934.453753
-33.0,27,934.5781
32.021277,33,934.733341
36.0,27,934.858024
-35.63,56,935.112478
-32.24,31,935.255249
38.330128,27,935.384685
32.762646,37,935.550799
32.46875,40,935.732434
38.258687,18,935.825573
-36.0,24,935.935318
39.0,52,936.173281
35.664723,32,936.322509
40.24183,24,936.439944
-32.29,82,936.823842
-32.35,29,936.965417
41.136986,25,937.089799
47.25358,17,937.179049
35.619403,26,937.298264
32.075862,28,937.430945
38.173502,32,937.575594
38.815884,25,937.687463
44.828467,21,937.766406
35.835391,24,937.87514
-35.48,23,938.575252
-32.65,29,938.683015
35.23065,27,938.809415
32.610922,23,938.923703
38.110738,26,939.046771
36.0,25,939.172582
-35.06,28,939.301621
38.553279,26,939.42241
40.355621,40,939.612135
33.0,30,939.744723
35.900735,23,939.842632
-35.66,29,939.981188
38.608511,22,940.084305
38.251748,26,940.206307
36.0,45,940.413767
36.0,32,940.556476
42.0,19,940.644033
-32.36,39,940.819634
41.909657,41,941.013331
32.559859,27,941.132437
38.046584,26,941.252598
34.76665,29,941.381114
-33.0,22,941.484087
33.0,35,941.644605
32.779851,36,941.796529
41.05919,20,941.874071
41.577358,32,942.017264
32.013793,36,942.182859
32.390152,31,942.321233
35.468619,27,942.446834
-32.3,54,942.689549
33.0,32,942.839885
35.457364,30,942.979295
35.337423,40,943.162627
36.0,28,943.287879
36.0,28,943.420316
36.0,24,943.523297
32.910781,33,943.671873
-32.01,29,943.807633
35.604895,26,943.90399
-36.0,26,944.023823
-36.0,30,944.163533
41.710227,28,944.288679
38.426573,32,944.430953
-32.32,29,944.555272
-38.29,25,944.664575
35.492212,24,944.769706
36.0,34,944.912397
-38.96,28,945.041894
-32.52,39,945.212789
35.482201,26,945.327445
-32.94,26,945.448982
-38.2,31,945.580685
41.954424,29,945.704885
38.437086,35,945.860528
35.339367,41,946.020588
35.340909,31,946.156341
36.0,33,946.30266
38.606557,21,946.393509
35.443223,33,946.544579
-32.68,24,946.653972
38.711816,24,946.76632
36.0,26,946.883637
33.0,34,947.040897
39.0,28,947.173434
-38.45,23,947.277843
-35.95,25,947.385532
35.162264,32,947.522202
-47.08,11,947.57385
-35.32,31,948.313008
-32.64,32,948.430694
33.0,29,948.560621
35.520295,28,948.685335
42.0,19,948.774463
38.428571,23,948.877333
38.753943,26,948.996958
36.0,38,949.169293
35.653846,29,949.300293
33.0,25,949.412545
32.742188,33,949.561006
35.361789,27,949.687426
44.083969,28,949.817919
38.669291,24,949.930396
35.472155,25,950.03911
32.725694,28,950.166649
36.0,29,950.299529
-36.0,25,950.412916
-36.0,21,950.510446
-32.68,36,950.684297
38.045458,24,950.785778
-35.72,27,950.907806
38.625483,29,951.036255
-32.58,32,951.174371
41.145015,19,951.265253
-32.21,28,951.393643
39.0,18,951.476598
36.0,31,951.612488
32.295019,32,951.755157
32.157635,29,951.896998
32.597122,34,952.049242
35.674897,26,952.170669
32.333333,29,952.311777
35.884328,25,952.4234
38.279461,22,952.521414
38.549669,22,952.624681
-32.48,42,952.812753
38.580247,28,952.939105
-38.51,25,953.057581
35.253521,33,953.210562
36.0,28,953.336621
41.126623,25,953.454763
40.886884,15,953.528134
-33.0,36,953.688292
39.0,26,953.810287
33.0,32,953.9466
39.0,24,954.056907
32.274576,36,954.210847
32.310185,30,954.347791
32.781457,42,954.544573
44.033333,29,954.679329
35.038961,37,954.8477
-35.6,29,954.978433
-41.19,14,955.051441
38.175472,26,955.174144
38.262997,24,955.290702
-35.45,30,955.436357
35.675676,30,955.576625
-32.67,31,955.714925
-41.04,18,955.798079
39.0,25,955.908185
36.0,24,956.013984
35.173759,28,956.131402
42.0,20,956.21824
36.0,35,956.380162
36.0,71,956.70827
35.330798,27,956.830245
35.665635,26,956.951739
32.272206,36,957.127128
36.0,25,957.243461
32.405904,32,957.395751
35.046322,32,957.548988
-38.13,26,958.288609
-32.03,38,958.405318
-38.55,25,958.521228
35.539683,24,958.631057
38.295547,23,958.736541
-35.81,31,958.886345
-32.47,57,959.153591
37.398076,26,959.279237
-36.0,28,959.41714
-36.0,29,959.5509
32.673401,29,959.681148
35.77907,33,959.832245
32.159011,41,960.021547
32.488095,32,960.167668
35.454918,35,960.329678
32.247813,26,960.449601
40.371676,22,960.55188
-33.0,33,960.701656
38.804511,29,960.834001
35.099291,25,960.953453
38.326923,24,961.060408
40.999616,29,961.197696
-30.0,23,961.298718
-32.22,30,961.434792
-32.27,26,961.548427
33.0,29,961.679147
35.74184,22,961.783124
35.954918,23,961.887788
36.0,29,962.027464
36.0,31,962.16766
35.608108,27,962.288688
39.0,25,962.406504
-32.05,32,962.552238
34.71172,27,962.67783
33.0,42,962.860813
36.0,26,962.980896
38.645833,26,963.101518
33.0,39,963.270196
-32.75,28,963.397622
-32.42,27,963.518164
38.304833,22,963.620467
32.624161,34,963.777773
41.249012,27,963.901826
33.0,35,964.054618
35.728814,23,964.157001
38.162393,23,964.263075
35.016077,28,964.361201
35.901141,25,964.480258
-32.12,26,964.598846
-32.67,30,964.73315
35.397683,28,964.861556
35.318725,27,964.983853
35.777778,23,965.091555
41.065972,25,965.210023
41.066768,17,965.2903
39.0,33,965.440623
35.107639,27,965.566036
32.378601,43,965.771346
32.014286,29,965.904854
40.432898,37,966.055032
33.0,28,966.185028
38.45977,23,966.293571
41.140426,23,966.393364
32.600775,25,966.503877
32.416149,27,966.622453
35.272727,39,966.805305
41.788396,30,966.939466
37.937095,24,967.048667
38.868217,25,967.161932
32.408955,31,967.302701
38.139918,28,967.438177
35.676667,22,967.53788
35.264901,30,968.256711
32.90146,29,968.377677
36.0,24,968.488627
-35.33,26,968.60474
-38.32,27,968.724008
-32.84,29,968.854133
33.0,28,968.978048
35.133005,54,969.221171
-38.65,19,969.303278
-32.91,29,969.43528
-32.36,28,969.553599
44.463415,21,969.651833
-35.07,37,969.813371
32.748031,31,969.955199
44.377953,23,970.057236
32.352941,34,970.210841
35.94697,42,970.408272
32.235099,36,970.550452
-36.0,35,970.710477
-44.49,16,970.787086
38.403846,30,970.927062
32.127572,33,971.074194
38.900662,19,971.162366
32.609053,29,971.303328
44.081784,20,971.398057
-32.83,29,971.502533
35.155303,33,971.632936
32.410909,37,971.79832
35.102222,29,971.92683
-35.47,33,972.078662
35.037175,23,972.183662
32.357414,28,972.314102
33.0,23,972.417484
32.647541,28,972.538278
-32.21,44,972.728064
36.0,27,972.855343
35.710884,32,972.987521
39.0,34,973.159517
38.170139,38,973.341276
32.617188,38,973.498208
35.201646,27,973.613328
38.084499,37,973.780318
32.079038,30,973.910406
41.012461,20,974.002576
-38.47,26,974.119089
-32.79,30,974.251822
35.501946,39,974.432477
36.0,30,974.567232
41.823077,25,974.646644
41.153846,41,974.828644
-32.14,41,975.007841
35.197531,29,975.138597
32.246154,38,975.315747
-47.24,13,975.379236
38.324503,22,975.477189
-32.63,39,975.651779
32.816594,22,975.754538
-36.0,27,975.872942
42.0,28,976.006203
32.132576,26,976.12247
38.983539,29,976.252482
35.713755,25,976.363839
39.0,26,976.477605
32.903475,26,976.589833
32.90106,27,976.693975
44.537549,19,976.77947
35.473684,31,976.924092
32.236967,41,977.108113
32.043333,30,977.243042
36.0,23,977.978871
35.885827,22,978.037044
-36.0,34,978.195098
35.537313,27,978.324803
35.200772,24,978.430289
41.008163,21,978.527652
32.049057,41,978.714526
-35.4,21,978.824562
42.0,43,979.03291
32.225,27,979.170469
38.106383,20,979.26192
44.07619,25,979.387022
35.542857,38,979.566298
44.659091,22,979.673288
32.466258,36,979.841631
-36.0,27,979.963689
35.703264,26,980.08569
-32.02,31,980.232407
35.292308,30,980.374004
44.101083,18,980.4569
-32.27,29,980.587019
-38.43,20,980.678694
-32.5,34,980.835683
36.0,23,980.943806
38.475285,22,981.047786
33.0,36,981.215786
38.47561,21,981.313915
32.564103,28,981.440834
-35.67,25,981.568807
38.251799,34,981.727168
32.400673,34,981.884666
35.255947,29,982.011283
39.0,27,982.131405
44.774481,24,982.245888
-38.78,66,982.54548
37.768578,23,982.654392
41.796226,22,982.76069
35.114894,39,982.943002
-35.83,29,983.080266
38.275758,31,983.232097
35.117925,25,983.361568
39.0,24,983.475231
32.903101,31,983.626983
30.0,47,983.872296
-35.26,28,984.002536
35.229572,30,984.140751
38.405858,28,984.275854
36.0,35,984.424846
-30.0,31,984.567554
38.783051,19,984.661698
38.622951,31,984.819407
35.329317,24,984.935567
-33.0,27,985.07213
35.620579,32,985.21584
38.24498,23,985.326346
-32.5,43,985.529465
38.892086,26,985.652583
35.587786,29,985.802156
32.053957,26,985.917573
35.901887,27,986.0472
-36.0,22,986.151549
-35.67,29,986.303774
-32.22,29,986.440008
35.04893,41,986.621595
40.546759,29,986.756581
36.0,29,986.877025
-35.49,33,987.026892
-39.0,25,987.14697
-35.62,25,987.264758
-32.62,28,987.385476
40.861894,24,987.495776
-32.06,26,988.201154
38.801471,28,988.323889
-38.36,28,988.446061
42.0,32,988.595826
39.0,22,988.691944
35.354515,25,988.803501
38.838235,25,988.916983
-38.47,27,989.028715
35.498182,22,989.127231
41.74359,30,989.271548
35.560976,25,989.386002
38.693662,24,989.501038
36.0,46,989.717674
38.151153,39,989.90387
32.811146,38,990.07382
35.445693,21,990.169718
35.367816,30,990.315064
-32.49,20,990.40747
32.536524,37,990.564122
-35.37,22,990.661462
36.0,40,990.842558
39.0,24,990.94892
39.0,24,991.035899
32.512027,43,991.230718
38.228669,17,991.308817
32.123426,27,991.4393
32.234201,25,991.547486
35.487805,31,991.681547
32.975078,32,991.823868
-32.38,30,991.95898
35.386667,34,992.110339
-35.6,27,992.239641
-38.37,34,992.405344
35.897638,40,992.592282
33.0,29,992.72016
-35.61,42,992.90327
44.173333,16,992.976041
38.226415,29,993.099145
35.612091,25,993.214882
35.07483,29,993.349695
-32.31,40,993.529995
41.168724,26,993.644696
-35.73,34,993.803216
33.0,25,993.91129
32.374517,30,994.044378
33.0,37,994.210585
-35.43,26,994.332726
-32.2,32,994.480031
32.033613,37,994.648435
35.645022,32,994.797549
36.0,32,994.936829
35.493056,25,995.051124
44.880597,29,995.155107
30.0,35,995.317831
34.391129,26,995.435173
-35.08,23,995.53865
32.840278,47,995.757197
34.824028,41,995.939698
-32.65,29,996.065826
-38.24,34,996.223804
32.73913,35,996.3829
35.766917,37,996.556863
36.0,21,996.653962
38.124031,44,996.862679
39.0,26,996.981181
-32.29,29,997.114911
-35.5,34,997.253092
37.328752,25,997.975182
37.627859,31,998.084258
32.923695,32,998.236354
35.188235,31,998.380568
32.546468,32,998.527949
35.296074,43,998.72119
-35.47,31,998.85633
41.672932,30,998.990444
38.255605,27,999.112925
-33.0,27,999.234757
35.210526,32,999.379221
35.254839,30,999.515671
-32.87,32,999.66487
-32.91,43,999.858927
33.0,36,1000.018276
-32.04,33,1000.170061
-35.21,37,1000.329871
35.736842,31,1000.473165
-30.0,33,1000.625128
41.416667,21,1000.721966
35.251678,29,1000.854308
35.803922,25,1000.963531
39.0,23,1001.066539
44.618677,16,1001.140853
35.029787,21,1001.246794
-32.1,32,1001.375013
-35.88,24,1001.480788
44.199262,25,1001.601536
36.0,25,1001.714991
36.0,84,1002.095636
-35.62,19,1002.182883
36.0,27,1002.300873
-39.0,33,1002.451135
-41.51,27,1002.579572
36.0,21,1002.675513
35.030651,27,1002.821316
33.0,39,1002.971366
-33.0,42,1003.151919
38.082677,34,1003.30428
41.119403,25,1003.417042
38.152778,33,1003.565849
36.0,21,1003.659207
38.705882,25,1003.779313
38.412752,22,1003.880732
38.738806,23,1003.987435
38.588415,27,1004.104528
35.72752,27,1004.224695
-38.59,34,1004.387851
38.093333,26,1004.507649
41.406593,20,1004.600832
35.894231,27,1004.723782
44.4875,16,1004.80058
-32.19,38,1004.973479
-35.04,27,1005.101153
32.25256,36,1005.271765
-32.07,36,1005.430649
38.286667,20,1005.519879
-38.04,22,1005.623205
32.451923,41,1005.812604
36.0,27,1005.941208
32.380282,26,1006.051607
39.0,29,1006.182056
33.0,22,1006.281816
-35.16,30,1006.414649
35.549091,24,1006.523078
42.0,26,1006.64496
35.13125,27,1006.768481
41.442308,19,1006.856994
36.0,23,1006.958573
-35.04,61,1007.86174
-36.0,36,1007.975557
-33.0,35,1008.130852
-38.36,26,1008.247905
32.045267,26,1008.36399
-38.44,28,1008.492931
35.576923,23,1008.596854
36.0,30,1008.726619
-35.37,32,1008.863816
-32.83,36,1009.028981
36.0,27,1009.152763
35.358491,58,1009.432453
-32.62,30,1009.552935
38.90411,22,1009.651643
38.05364,34,1009.807319
-33.0,37,1009.976175
32.740072,31,1010.117195
35.581749,35,1010.28318
33.0,33,1010.429387
38.004819,31,1010.578646
38.308219,32,1010.725039
44.084848,16,1010.805346
-32.83,32,1010.948209
-32.31,32,1011.09034
-35.94,29,1011.228427
47.270833,19,1011.316289
-32.76,27,1011.436464
-36.0,23,1011.530762
36.0,30,1011.665941
38.233333,27,1011.78992
38.902985,19,1011.874958
-35.24,32,1012.020316
38.875,22,1012.118685
32.844765,30,1012.249861
40.742931,32,1012.410345
-32.81,31,1012.565466
44.016168,25,1012.657532
32.270073,27,1012.771901
44.359712,20,1012.860641
35.321543,33,1013.00562
35.9,31,1013.144513
-36.0,26,1013.270577
37.961398,27,1013.391037
38.062937,30,1013.531838
-35.01,31,1013.651562
-35.35,24,1013.767352
-33.0,24,1013.871935
-35.46,21,1013.968687
41.267857,24,1014.085189
32.658228,31,1014.228964
-38.91,23,1014.33779
39.0,35,1014.502663
44.834432,17,1014.580869
35.620301,32,1014.725384
-32.83,28,1014.84797
44.851064,58,1015.115081
35.497778,29,1015.246445
35.938931,38,1015.412412
-35.71,24,1015.519202
32.770992,27,1015.632541
-35.03,30,1015.767056
38.155894,21,1015.863415
-35.17,25,1015.977891
32.364754,33,1016.12595
-38.36,23,1016.229804
38.173913,27,1016.354303
42.0,27,1016.476
37.982219,29,1016.608377
44.922449,29,1016.740772
35.40411,25,1016.852475
36.0,23,1016.9558
-42.0,24,1017.077412
38.717314,22,1017.775715
41.283053,27,1017.870917
32.191176,32,1018.000112
-39.0,19,1018.07582
32.439114,43,1018.28438
35.19708,25,1018.397346
35.334532,29,1018.527326
40.489315,37,1018.698552
-32.73,27,1018.818357
-35.53,31,1018.962852
38.23221,30,1019.099305
34.244063,30,1019.238405
38.859438,24,1019.347066
33.0,27,1019.469885
32.155477,30,1019.596502
-32.84,37,1019.755583
36.0,26,1019.874889
41.050676,19,1019.964236
33.0,25,1020.075929
41.162963,24,1020.191453
-33.0,34,1020.349328
-32.34,29,1020.474676
35.745387,24,1020.584661
38.427245,24,1020.69502
35.016556,24,1020.802994
-41.04,25,1020.921872
-38.12,24,1021.036076
37.887895,27,1021.159485
36.0,29,1021.292737
-32.03,29,1021.426827
-33.0,27,1021.549805
35.608392,23,1021.652104
35.902685,28,1021.770247
-32.5,29,1021.902167
35.383803,32,1022.049135
-32.64,35,1022.210942
-32.18,26,1022.321347
-38.61,20,1022.411832
35.8,22,1022.510176
32.689655,30,1022.640427
32.375465,28,1022.760936
-33.0,24,1022.865801
-35.17,31,1023.007243
32.084592,32,1023.151356
38.171875,30,1023.285268
35.588679,21,1023.377819
35.036395,27,1023.498724
-32.08,35,1023.655714
-41.24,22,1023.757823
-38.13,26,1023.850105
